x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s]
30.22085829493233,0.017257193164881342,7.132628121586969,0.040901812657982685,0.06017083625200893,-0.0005149372707308897
30.222209796209427,0.014758203086510251,7.136816763968219,0.04109406649664552,0.060120606044572374,-0.0004892817023947069
30.223310527061926,0.012251436229820618,7.141009278664044,0.04128187691484231,0.0600730646421942,-0.00046109933357500326
30.22415971311957,0.009736610470279353,7.145205189531345,0.04146500072728761,0.06002848349656623,-0.00043000773796353413
30.224756543244222,0.007213282073218244,7.149404001716755,0.04164338708542238,0.05998715848178271,-0.0003958943781592794
30.225100179911873,0.004681357373801171,7.153605191944171,0.04181659141881988,0.059949434211738366,-0.00035790549070616537
30.225189706661915,0.0021396882253237356,7.157808451971429,0.041989503743085556,0.05991550594540241,-0.0003198281914644153
30.22502419395309,-0.00041096351152142665,7.162013446492343,0.048534656230484904,0.05988564658457225,-0.13583405086324019
30.225228380459168,0.014389776084892749,7.168620957574887,0.08730913845328758,0.04407984872947164,-0.16050309365301818
30.227130277836743,0.030013263249741823,7.17846133969816,0.10710410567852603,0.03134486046702002,-0.10148299136416974
30.230427917147164,0.041512811307525266,7.190076995652309,0.12270163143098158,0.02298988884855211,-0.06842298819868187
30.234759114655162,0.04976445257764191,7.203069018237151,0.13483450125674246,0.017281769252226808,-0.047185941065201596
30.239822467969436,0.05534375231274789,7.217118289442764,0.14416229138090236,0.013335377423206413,-0.03262519396135737
30.24536810830744,0.058767069432190656,7.231973990231462,0.1512921384120167,0.010614201952719848,-0.022419055081782394
30.25119651790887,0.060530033927383084,7.2474475337525694,0.15682185752682357,0.008745867498189284,-0.015417832729534876
30.25715787909421,0.06109623717414862,7.263409875657853,0.16132283793780455,0.007453122204385279,-0.010772192383641938
30.263146579234448,0.06084310142327518,7.279785105582776,0.16528291262919065,0.006537881073281255,-0.007760868304573729
30.26907983949784,0.059829881090475635,7.296547704289019,0.16922509657713897,0.005849279865167064,-0.0061383982584357335
30.274904560493344,0.05853207380846489,7.3137010497857124,0.17320100592264046,0.005290575798830905,-0.005117376399051229
30.28059684081932,0.05706032850020954,7.331252925746455,0.17727755963124497,0.004813332274302723,-0.004479364928239468
30.28614235103023,0.05548680747469253,7.349215722822615,0.18148897601027883,0.004386795370286601,-0.004084067610306787
30.291533064410206,0.053859481079178435,7.367604130260941,0.18585149495514838,0.0039917138677926555,-0.0038383438115717865
30.296764987843357,0.05220765809647502,7.386434458867053,0.1903838042258521,0.0036159681703681655,-0.0036896112963154173
30.301836752188038,0.05055172900955548,7.405724570714159,0.19509953021291473,0.0032518072649671383,-0.0036017866130310158
30.30674878153044,0.048905368984618496,7.425493686861871,0.20001302391254105,0.002894350368892102,-0.0035524658795744336
30.31150271848588,0.04727792011246561,7.445762414224696,0.20513812627362643,0.002540533613524598,-0.003527087565758459
30.31610106585308,0.04567623222647488,7.466552812454979,0.2104903770170126,0.0021884645023912616,-0.0035163659386944395
30.320546930693123,0.04410477645792241,7.487888551926224,0.21608668373883586,0.0018369400576777942,-0.003515447199285918
30.324843878939863,0.04256748109909102,7.509795066964266,0.22194559972438638,0.0014851675649755424,-0.0035208701073322687
30.328995882810727,0.041067836383796325,7.532299751929443,0.2280879363883753,0.0011326277727659807,-0.0035305227633267012
30.333007269010132,0.039608733328342895,7.555432141996441,0.23453584200444566,0.0007789614294893787,-0.0035432446011738035
30.33688267167264,0.0381926875272204,7.579224065533622,0.24131317922424178,0.00042388526839797234,-0.0035586209732626595
30.340627078351496,0.036823404199168616,7.603709981934609,0.248448894305346,6.716897065969795e-05,-0.0035760302663885896
30.344245871805136,0.03550420960509683,7.628927340517681,0.2559740078417883,-0.0002913891599516119,-0.003595476713638584
30.347744852367935,0.03423906509789794,7.6549168130646965,0.26392212960357553,-0.0006519391884353856,-0.0036160065054844735
30.351130237266226,0.03303143325049628,7.681722741848146,0.27233332565691853,-0.0010146909157724916,-0.0036395447089908974
30.354408728803673,0.03188629900464112,7.709393917149289,0.28125682340655994,-0.0013800973710280853,-0.0036689598347884387
30.35758768776324,0.030809826580202693,7.737983836584655,0.2907377023966565,-0.001748579481163517,-0.003701231545784911
30.360675156505973,0.029808040089627293,7.767551064227457,0.3008326564830576,-0.0021204735550902206,-0.0037373707488790172
30.363679934341853,0.028888009631433717,7.798160118897425,0.3116044770273355,-0.002496164301816194,-0.003777430176528732
30.366611680434477,0.02805776442678747,7.829882416945851,0.32312889165463843,-0.002876173598011262,-0.003823905488813979
30.36948110404525,0.02732741558826933,7.862797411610591,0.33549149697335473,-0.0032611950337536437,-0.0038778756863771507
30.372300169631554,0.02670871425469976,7.896993730351811,0.34879092127105826,-0.003652043900589892,-0.003940694417232255
30.37508232510643,0.026215721189492235,7.932570641490035,0.36314227118938447,-0.004049680840672343,-0.004013924654757287
30.377842779498177,0.02586505191993798,7.969639884484532,0.37868100967479973,-0.004455279257547937,-0.004100189580390864
30.3805988935854,0.02567737262524242,8.00832782345054,0.39556555193583126,-0.004870191809284982,-0.004200642109662645
30.38337060189425,0.02567678547767623,8.048777950737366,0.4139817815776554,-0.0052959041276003675,-0.0043168178139355645
30.38618089982199,0.0258925930219634,8.091154350802427,0.4341580503501575,-0.005734244257718013,-0.0044537293815015795
30.389056601356952,0.026361532685036725,8.135646009235385,0.45636692060956535,-0.006187459500707393,-0.004614986427272965
30.392029243431534,0.027128959845810326,8.182472076528118,0.48094308154297327,-0.006658315908472563,-0.004807120770489349
30.395136358374327,0.028252871994521908,8.231888518102048,0.5082931783269568,-0.007149989681208351,-0.005032495572400704
30.398422916505453,0.0298047052309892,8.284196887746322,0.5389294901170546,-0.007666268513213146,-0.005300325723611874
30.401943404716064,0.03187688013929077,8.339755857935884,0.5734915593893715,-0.008211670647469948,-0.005616763288009412
30.405764501570903,0.03458782729748901,8.398996491192701,0.6128012412938985,-0.008791621004826165,-0.005993470647060771
30.409968803072818,0.03809275560842433,8.462442922449277,0.6579171437144209,-0.009412661558515483,-0.0064419166450508224
30.414660002142355,0.04260063658602183,8.530741961479364,0.7102633095667857,-0.010083168232740709,-0.006986090348618726
30.41997083187698,0.04840043343000456,8.60470545303112,0.7717595988463435,-0.010813904173908746,-0.0076510610363526
30.426074448125735,0.055896112374435564,8.685370776933658,0.8450647726431321,-0.01161847352494828,-0.00846973629439013
30.43320156046018,0.06566969971471164,8.774092956747804,0.9339844429259594,-0.012514605443144656,-0.009492277493909827
30.44166781382715,0.07858999838616945,8.872689398968005,1.0441515675165804,-0.013525873872989633,-0.01078902711849946
30.451919024795775,0.09601544512668744,8.983678459033474,1.184301903642215,-0.014685378554671238,-0.012479651281041053
30.464612002002305,0.12019030798022601,9.110694968774075,1.3687162780946294,-0.016040981511525738,-0.014749228458971635
30.480766541244854,0.15508119059618905,9.259266213280773,1.6224534380334854,-0.01766515154677271,-0.0179224806446197
30.502081758467266,0.20841078618894635,9.438407867933554,1.9939114942381098,-0.019676275224174394,-0.02262852949703747
30.531688965152345,0.2974276398100362,9.664362203768565,2.5902235445328134,-0.02228827763392727,-0.030235404731866877
30.57631877066572,0.47061861893374857,9.971216357097443,3.7049474800970117,-0.025965483226380558,-0.04344330197015674
